web-scraper-order,web-scraper-start-url,containers,containers-href,type chaussures,prix,adresse,image -src
"1739300716-445","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3543253","Chaussures fille","2 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3543253_uploaded_image1_1643397434.jpg"
"1739300718-446","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border3années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3544110","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300720-447","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3566810","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300723-448","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3566813","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300725-449","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3579013","Chaussures enfant","28 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4367839_uploaded_image2_1694130362.jpeg"
"1739300727-450","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-air-force-one-3599487","Baskets Air Force One","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3599487_uploaded_image1_1646755996.jpg"
"1739300730-451","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-3617411","Ballerines enfant","7 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3617411_uploaded_image1_1647863237.jpg"
"1739300732-452","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3641151","Chaussures enfant Ogiy","17 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg"
"1739300735-453","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3641983","Chaussures enfant","3 500 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3641983_uploaded_image1_1649278750.jpg"
"1739300737-454","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669952","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300740-455","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669956","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300742-456","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669958","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300745-457","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673159","Baskets enfant","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739300747-458","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673165","Baskets enfant","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739300749-459","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673169","Baskets enfant","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739300752-460","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3641537","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300754-461","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3690626","Baskets enfant","20 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg"
"1739300758-462","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3699436","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300760-463","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3672156","Chaussures enfants","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3672156_uploaded_image1_1651092639.jpg"
"1739300763-464","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-3704967","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739300765-465","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfant-3768510","Claquettes enfant","1 250 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3768510_uploaded_image1_1656771169.jpg"
"1739300767-466","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3771424","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300770-467","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3777592","Chaussures enfants","7 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg"
"1739300772-468","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3777593","Chaussures enfants","7 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg"
"1739300775-469","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-africaines-enfants-3778619","Sandales africaines enfants","1 500 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3778619_uploaded_image1_1657354885.jpg"
"1739300777-470","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3824846","Chaussures enfants","20 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg"
"1739300779-471","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3804708","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300782-472","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3848408","Baskets  Jordan enfants","16 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4928088_uploaded_image1_1725487276.jpg"
"1739300784-473","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3851925","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300786-474","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3853480","Chaussures filles","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4781990_uploaded_image1_1717637500.jpg"
"1739300789-475","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3853482","Chaussures filles","25 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4781990_uploaded_image1_1717637500.jpg"
"1739300791-476","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-3869546","Chaussures enfant - 7 paires","15 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg"
"1739300793-477","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3886285","Chaussures enfants","20 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg"
"1739300796-478","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3887647","Chaussures pour enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1739300798-479","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874870","Chaussures crocs","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg"
"1739300800-480","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874877","Chaussures crocs","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg"
"1739300803-481","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3895663","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300805-482","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897395","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300808-483","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897399","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300810-484","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-enfants-3920803","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300812-485","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3934730","Chaussures enfants","20 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg"
"1739300815-486","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3958985","Baskets enfant","20 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg"
"1739300817-487","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-friperie-4000080","Baskets enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg"
"1739300820-488","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-4000084","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300822-489","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4002819","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300824-490","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4024385","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300827-491","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4002035","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300829-492","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-4038403","Chaussures crocs","6 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4038403_uploaded_image1_1673050094.jpg"
"1739300831-493","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4038506","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300834-494","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-jordan-enfant-4040246","Chaussure Jordan enfant","7 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4040246_uploaded_image1_1673189828.jpg"
"1739300836-495","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4040305","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300838-496","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4019759","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300841-497","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-4060976","Pantoufles  enfants","2 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4632466_uploaded_image1_1709901740.jpg"
"1739300843-498","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4028219","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300846-499","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4081818","Chaussures enfant","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg"
"1739300848-500","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059365","Chaussures pour enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1739300850-501","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059370","Chaussures pour enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1739300853-502","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059363","Chaussures pour enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1739300855-503","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4050259","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300857-504","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4096757","Baskets enfant  Jordan","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1739300860-505","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/bottes-fourrees-fille-4110432","Bottes fourrées fille","13 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4110432_uploaded_image1_1677428890.jpg"
"1739300862-506","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4111498","Chaussures enfants","12 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4111498_uploaded_image1_1677508687.jpg"
"1739300864-507","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139933","Chaussures enfant - 7 paires","15 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg"
"1739300867-508","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139937","Chaussures enfant - 7 paires","15 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg"
"1739300869-509","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139946","Chaussures enfant - 7 paires","15 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg"
"1739300872-510","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/crampons-pour-enfant-4101596","Crampons pour enfant","12 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4101596_uploaded_image1_1676845748.jpg"
"1739300874-511","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-4140242","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1739300876-512","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4140244","Chaussures enfants","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1739300879-513","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4124281","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300881-514","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-4175703","Ballerines  enfant","7 500 CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4175703_uploaded_image1_1681413005.jpg"
"1739300883-515","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4136187","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300888-516","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165645","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1739300891-517","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165637","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1739300897-518","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165640","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1739300899-519","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-jordan-4201412","Baskets enfant  Jordan","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg"
"1739300902-520","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4173844","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1739300904-521","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4173847","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1739300906-522","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4287055","Chaussures enfants","2 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4680911_uploaded_image1_1712514020.jpg"
"1739300909-523","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4300380","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300911-524","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4327769","Chaussures enfant","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg"
"1739300914-525","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-7-paires-4336733","Chaussures enfant - 7 paires","15 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg"
"1739300916-526","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","Baskets enfant","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739300918-527","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","Chaussures enfant","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg"
"1739300921-528","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4361430","Chaussures enfant","20 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4361430_uploaded_image2_1693749843.jpeg"
"1739300923-529","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4367839","Chaussures enfant","28 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4367839_uploaded_image2_1694130362.jpeg"
"1739300925-530","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4385753","Baskets enfant","10 000 CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_4385753_uploaded_image1_1695314124.jpg"
"1739300928-531","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4392112","Chaussures enfant","6 000 CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_4392112_uploaded_image1_1695751474.jpg"
"1739300930-532","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4394927","Chaussures enfant","20 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg"
