web-scraper-order,web-scraper-start-url,articles,articles-href,types habits,prix,adresse,lien image-src
"1739306308-823","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2617661","Ensemble fille","2 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3072126_uploaded_image1_1619012521.jpg"
"1739306310-824","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2621771","","","",""
"1739306312-825","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2628037","Robes enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4223428_uploaded_image1_1684582026.jpg"
"1739306315-826","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628769","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg"
"1739306317-827","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628773","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg"
"1739306320-828","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628774","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg"
"1739306322-829","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628777","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg"
"1739306325-830","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-2628780","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg"
"1739306328-831","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/jolie-robe-de-princesse-2628786","Jolie robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628786_uploaded_image1_1600204938.jpg"
"1739306330-832","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628790","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg"
"1739306333-833","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628794","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg"
"1739306335-834","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628798","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg"
"1739306338-835","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628801","Robe de princesse","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg"
"1739306340-836","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2645901","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739306343-837","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2646594","Ensemble Pul Enfants","18 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5081973_uploaded_image1_1733664739.jpg"
"1739306345-838","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfant-2646607","","","",""
"1739306348-839","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-2648630","","","",""
"1739306351-840","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/petit-bateau-debardeur-2650397","Petit bateau débardeur","2 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2650397_uploaded_image1_1601010666.jpg"
"1739306353-841","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2653361","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739306355-842","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2653367","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739306358-843","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2653580","Robe enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4273754_uploaded_image1_1687981649.jpg"
"1739306360-844","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2653961","Robe enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4273754_uploaded_image1_1687981649.jpg"
"1739306363-845","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2653964","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739306365-846","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2654009","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739306368-847","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/salopettes-2654013","Vêtements enfant","4 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3339695_uploaded_image1_1631884032.jpg"
"1739306371-848","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2658681","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739306373-849","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2658970","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739306376-850","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/short-2659599","Short enfant","4 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg"
"1739306378-851","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/culotte-enfant-2659602","Culotte enfant","5 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2659602_uploaded_image1_1601398098.jpg"
"1739306381-852","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2659615","Short enfant","4 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg"
"1739306383-853","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2660421","Short enfant","4 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg"
"1739306386-854","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2660422","Short enfant","4 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg"
"1739306389-855","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2660423","Short enfant","4 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg"
"1739306392-856","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2667426","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739306395-857","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2667508","Robe fillette","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3086234_uploaded_image1_1619695623.jpg"
"1739306397-858","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2682964","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739306400-859","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2682971","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739306403-860","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2687946","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306405-861","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2690335","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306408-862","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2690337","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306410-863","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2690343","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306413-864","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2691978","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739306416-865","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2693060","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306418-866","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-coton-2693101","Ensemble enfant","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3604777_uploaded_image1_1647030491.jpg"
"1739306421-867","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-grenouillere-bebe-2694850","","","",""
"1739306423-868","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ban-pour-bebe-2694878","","","",""
"1739306426-869","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2694887","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306428-870","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2694916","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306431-871","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2695739","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306433-872","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2695741","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306436-873","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2695762","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306438-874","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2697206","Robe enfant","6 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4666224_uploaded_image1_1711745782.jpg"
"1739306441-875","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2697563","Robe enfant","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686601_uploaded_image1_1712843423.jpg"
"1739306443-876","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-2699126","","","",""
"1739306446-877","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2701503","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306453-878","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-enfants-2707354","","","",""
"1739306455-879","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2710752","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739306458-880","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2710755","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739306460-881","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2710757","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739306462-882","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2710758","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739306465-883","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-fete-2717833","","","",""
"1739306467-884","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-wax-enfant-2720039","Robe wax enfant","4 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2720039_uploaded_image1_1603744479.jpg"
"1739306470-885","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2723988","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306473-886","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-jogging-2729083","Ensemble jogging","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2729083_uploaded_image1_1604195337.jpg"
"1739306475-887","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2731820","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739306477-888","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-robe-bebe-2732121","Ensemble robe  bébé","5 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2732121_uploaded_image1_1604324288.jpg"
"1739306480-889","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-2732177","","","",""
"1739306482-890","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-bebe-2732602","Ensemble robe  bébé","5 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2732121_uploaded_image1_1604324288.jpg"
"1739306485-891","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-bebe-2733550","","","",""
"1739306488-892","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2735012","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306490-893","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-coton-100-2736363","Vêtement enfant","12 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549957_uploaded_image1_1643796504.jpg"
"1739306493-894","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2738771","Sous-vêtement Enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1739306495-895","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfants-2741144","","","",""
"1739306499-896","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2741154","Vêtements enfants","3 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686588_uploaded_image1_1712843043.jpg"
"1739306502-897","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-5-pieces-2742301","Ensemble 5 pieces","6 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775968_uploaded_image1_1717370720.jpg"
"1739306504-898","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/patibato-bebe-2742338","","","",""
"1739306507-899","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2743223","Ensemble bébé","11 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2743223_uploaded_image1_1604671783.jpg"
"1739306510-900","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2746833","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739306512-901","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-2749797","Robe","5 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2749797_uploaded_image1_1604936502.jpg"
"1739306515-902","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2750061","Ensemble enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2750061_uploaded_image1_1604943103.jpg"
"1739306517-903","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/t-shirts-filles-2752944","T-shirts filles","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2752944_uploaded_image1_1605040917.jpg"
"1739306520-904","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-jeans-enfant-2754003","Pantalon jeans enfant","4 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2754003_uploaded_image1_1605091024.jpg"
"1739306522-905","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2754017","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306525-906","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-fillette-2755628","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306528-907","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2755635","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306530-908","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2755638","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306533-909","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2755643","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306535-910","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2755646","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306538-911","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2756979","Ensemble Pul Enfants","18 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5081973_uploaded_image1_1733664739.jpg"
"1739306540-912","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2759100","Ensemble combinaison enfant 2 pièces","7 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3268417_uploaded_image1_1628359055.jpg"
"1739306543-913","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2766396","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306547-914","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2766569","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306549-915","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfant-2768119","Slip enfant","5 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2768119_uploaded_image1_1605612678.jpg"
"1739306552-916","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2772889","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306554-917","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2772893","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306557-918","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2772898","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
